"Business Name","Owner Name","Email","Phone","City","County","State","Type","Website","Has Email","Outreach Channel","Subject","Body","Notes"
"Essential Move Out Cleaning Seattle","Unknown","essentialmoveoutcleaning@gmail.com","(206) 735-3750","Seattle","King","WA","Residential","http://essentialmoveoutcleaning.com/","Yes","Email","Quick question for Essential Move Out Cleaning Seattle","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Seattle and King County because I want real feedback from people who actually run the routes, not a focus group.

I noticed house cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","House cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Gmail and phone on about-us page; founder title only, no name"
"Four Seasons Cleaning Services of Seattle","Unknown","info@fourspc.com","(206) 227-7964","Seattle","King","WA","Residential","https://fourspc.com/house-cleaning-seattle/","Yes","Email","Running a cleaning company in Seattle — 2-minute ask","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Seattle and King County because I want real feedback from people who actually run the routes, not a focus group.

I noticed house cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","House cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Email and Seattle phone on contact page"
"Green Cleaning Seattle - Otium-Maid Services","Gea","customerservice@greencleaningseattle.com","(206) 307-2270","Seattle","King","WA","Residential","https://greencleaningseattle.com/","Yes","Email","Quick question for Green Cleaning Seattle - Otium-Maid Services","Hi Gea,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Seattle and King County because I want real feedback from people who actually run the routes, not a focus group.

I noticed house cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","House cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Founder Gea on about-us page; email and phone in footer"
"Green Diamond Commercial Cleaning","Shawna","shawna@greendiamondcleaning.com","(253) 645-0900","Tacoma","Pierce","WA","Commercial","http://www.greendiamondcleaning.com/","Yes","Email","Not a sales pitch — feedback ask for Green Diamond Commercial Cleaning","Hi Shawna,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Tacoma and Pierce County because I want real feedback from people who actually run the routes, not a focus group.

I noticed house cleaning service found in the Tacoma Google Maps search area; active listing at research time. Independent/local operator likely; o... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","House cleaning service found in the Tacoma Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Shawna email in homepage schema; Tacoma office phone on contact page"
"Grit City Cleaning Services llc","Unknown","gritcitypropertycleaning@gmail.com","(253) 583-6970","Tacoma","Pierce","WA","Commercial","https://www.gritcitycleaningservices.com/","Yes","Email","Running a cleaning company in Tacoma — 2-minute ask","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Tacoma and Pierce County because I want real feedback from people who actually run the routes, not a focus group.

I noticed cleaning service found in the Tacoma Google Maps search area; active listing at research time. Independent/local operator likely; ownersh... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Cleaning service found in the Tacoma Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Gmail and phone on contact-us page"
"Hometress Cleaning Service LLC","Unknown","care@hometress.com","(206) 929-1605","Seattle","King","WA","Residential","https://www.hometress.com/seattle/","Yes","Email","Quick question for Hometress Cleaning Service LLC","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Seattle and King County because I want real feedback from people who actually run the routes, not a focus group.

I noticed house cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","House cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Email and Seattle phone on Seattle location page"
"MagiClean Cleaning Services","Mykhailo","magicleansea@gmail.com","(253) 420-7879","Seattle","King","WA","Residential","http://magicleanseattle.com/","Yes","Email","Running a cleaning company in Seattle — 2-minute ask","Hi Mykhailo,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Seattle and King County because I want real feedback from people who actually run the routes, not a focus group.

I noticed house cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","House cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Owner Mykhailo Filippov on about/footer schema; email and phone on homepage and contact footer"
"Maid Service Seattle","Unknown","seattlesgreenmaids@gmail.com","(206) 736-4650","Seattle","King","WA","Residential","https://www.seattlegreenmaids.com/","Yes","Email","Quick question for Maid Service Seattle","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Seattle and King County because I want real feedback from people who actually run the routes, not a focus group.

I noticed house cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","House cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Gmail and Seattle phone on homepage and contact page; booking form also available"
"MaidPro Seattle","Maxine","estimates.sea@maidpro.com","(206) 696-7023","Seattle","King","WA","Residential","https://www.maidpro.com/seattle-bellevue/","Yes","Email","Not a sales pitch — feedback ask for MaidPro Seattle","Hi Maxine,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Seattle and King County because I want real feedback from people who actually run the routes, not a focus group.

I noticed house cleaning service found in the Seattle Google Maps search area; active listing at research time. Local franchise operator; ownership... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","House cleaning service found in the Seattle Google Maps search area; active listing at research time. Local franchise operator; ownership details require enrichment. | Local franchise operated by Maxine Kenefsky per homepage; email and phone in footer and contact section"
"Meekas cleaning services llc","Unknown","meekascleaningservices@gmail.com","(206) 600-1316","Seattle","King","WA","Residential","https://www.meekascleaningservicesllc.com/","Yes","Email","Running a cleaning company in Seattle — 2-minute ask","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Seattle and King County because I want real feedback from people who actually run the routes, not a focus group.

I noticed meekas cleaning services llc found in the Seattle Google Maps search area; active listing at research time. Independent/local operator li... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Meekas cleaning services llc found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Gmail and Seattle phone on homepage and contact page footer; contact form present"
"NW Maids House Cleaning Service of Seattle","Unknown","","(206) 800-0199","Seattle","King","WA","Residential","https://nwmaids.com/locations/seattle/","No","Phone","","","House cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Seattle phone on homepage and footer; online booking portal, no public email found"
"Positively Clean","Unknown","","(425) 988-4354","Seattle","King","WA","Residential","http://positivelyclean.net/","No","Phone","","","House cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Bellevue-area phone on homepage and contact page; GoDaddy placeholder email only, contact form present"
"Priscila's Cleaning Service","Tania","","(425) 671-2294","Seattle","King","WA","Residential","https://housecleaningpriscila.com/","No","Phone","","","House cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Founder Tania Gutama in homepage schema/about; Seattle phone on homepage and contact; contact form, no public email"
"Puget Sound Cleaners","Unknown","info@pugetsoundcleaners.com","(206) 457-1954","Seattle","King","WA","Residential","https://pugetsoundcleaners.com/seattle/","Yes","Email","Not a sales pitch — feedback ask for Puget Sound Cleaners","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Seattle and King County because I want real feedback from people who actually run the routes, not a focus group.

I noticed house cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","House cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Email and phone on Seattle location page footer and about copy; booking form also available"
"Queen Anne Cleaning Services","Unknown","hello@queenannecleaning.com","(206) 776-2626","Seattle","King","WA","Residential","https://queenannecleaning.com/","Yes","Email","Running a cleaning company in Seattle — 2-minute ask","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Seattle and King County because I want real feedback from people who actually run the routes, not a focus group.

I noticed house cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","House cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Email and Seattle phone on homepage footer and contact section"
"Quesada’s Cleaning Services","Unknown","seguquesa@gmail.com","(206) 489-7226","Seattle","King","WA","Commercial","http://quesadascleaningservices.com/","Yes","Email","Quick question for Quesada’s Cleaning Services","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Seattle and King County because I want real feedback from people who actually run the routes, not a focus group.

I noticed cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; owners... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Gmail and Seattle phone in homepage contact details footer; contact form present"
"Seattle Commercial Cleaners","Unknown","info@seattlecommercialcleaners.com","(206) 755-2949","Seattle","King","WA","Commercial","https://www.seattlecommercialcleaners.com/","Yes","Email","Running a cleaning company in Seattle — 2-minute ask","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Seattle and King County because I want real feedback from people who actually run the routes, not a focus group.

I noticed cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; owners... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Email and Seattle phone on homepage and footer; quote/contact form also available"
"Seattle Commercial Cleaning Co.","Unknown","info@premiumserviceswa.us","(425) 403-0056","Seattle","King","WA","Commercial","https://seattlecleaningco.shop/","Yes","Email","Quick question for Seattle Commercial Cleaning Co.","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Seattle and King County because I want real feedback from people who actually run the routes, not a focus group.

I noticed cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; owners... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Cleaning service found in the Seattle Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Domain resolves to Pristine Pro Janitorial (Seattle commercial); email and phone on homepage footer — listed business name/domain mismatch"
