"Business Name","Owner Name","Email","Phone","City","County","State","Type","Website","Has Email","Outreach Channel","Subject","Body","Notes"
"Claron Services Inc.","Unknown","claronservices@aol.com","(713) 524-7001","Houston","Harris","TX","Commercial","http://claron-services.com/","Yes","Email","Quick question for Claron Services Inc.","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Houston and Harris County because I want real feedback from people who actually run the routes, not a focus group.

I noticed woman-owned and operated Houston janitorial company founded in 1987 — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Woman-owned and operated Houston janitorial company founded in 1987. | Email and phone on homepage Contact"
"Clear Lake Maids","Unknown","hello@clearlakemaids.com","(346) 500-6270","League City","Galveston","TX","Both","https://www.clearlakemaids.com/","Yes","Email","Not a sales pitch — feedback ask for Clear Lake Maids","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in League City and Galveston County because I want real feedback from people who actually run the routes, not a focus group.

I noticed local family-operated cleaner serving Clear Lake, Pearland and League City — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Local family-operated cleaner serving Clear Lake, Pearland and League City. | Email and phone on contact page"
"Coconut Cleaning Houston","Unknown","service@coconutcleaningco.com","","Houston","Harris","TX","Residential","https://coconutcleaningco.com/houston/services/","Yes","Email","Running a cleaning company in Houston — 2-minute ask","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Houston and Harris County because I want real feedback from people who actually run the routes, not a focus group.

I noticed houston-area eco-friendly home cleaner serving the full metro — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Houston-area eco-friendly home cleaner serving the full metro. | Email on Houston contact page"
"Detail Cleaning Services","Unknown","","(832) 483-5721","Houston","Harris","TX","Residential","https://detailcleanings.com/","No","Phone","","","Veteran-owned, family-run Houston cleaner operating since 2009. | Houston phone on contact page; form"
"E&E Fresh Cleaning Services","Elissa","eefreshcleaningservices@gmail.com","(832) 259-4956","Houston","Harris","TX","Both","https://eefreshcleaning.com/","Yes","Email","Not a sales pitch — feedback ask for E&E Fresh Cleaning Services","Hi Elissa,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Houston and Harris County because I want real feedback from people who actually run the routes, not a focus group.

I noticed owner-operated by Elissa Medina — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Owner-operated by Elissa Medina. | Owner email and phone on homepage"
"Eco Cleanify","Unknown","info@ecocleanify.com","(346) 375-8227","Sugar Land","Fort Bend","TX","Both","https://ecocleanify.com/","Yes","Email","Running a cleaning company in Sugar Land — 2-minute ask","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Sugar Land and Fort Bend County because I want real feedback from people who actually run the routes, not a focus group.

I noticed locally owned eco-conscious residential and commercial cleaner — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Locally owned eco-conscious residential and commercial cleaner. | Email and phone on contact page"
"ecomaids of Pearland","Unknown","support@ecomaids.com","(800) 326-6243","Pearland","Brazoria","TX","Residential","https://ecomaids.com/cleaning-maid-service-pearland-tx/","Yes","Email","Quick question for ecomaids of Pearland","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Pearland and Brazoria County because I want real feedback from people who actually run the routes, not a focus group.

I noticed locally owned and operated eco-friendly cleaning franchise — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Locally owned and operated eco-friendly cleaning franchise. | Email on ecomaids contact Reach Us"
"Efficient Klean","Unknown","info@efficientklean.com","(832) 430-2138","Sugar Land","Fort Bend","TX","Both","https://efficientklean.com/","Yes","Email","Not a sales pitch — feedback ask for Efficient Klean","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Sugar Land and Fort Bend County because I want real feedback from people who actually run the routes, not a focus group.

I noticed local residential and commercial cleaner serving southwest Houston — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Local residential and commercial cleaner serving southwest Houston. | Email and phone on homepage footer"
"Family & Friends Cleaning Services","Unknown","cruz@dustfoe.com","(281) 855-8825","Houston","Harris","TX","Commercial","https://dustfoe.com/","Yes","Email","Running a cleaning company in Houston — 2-minute ask","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Houston and Harris County because I want real feedback from people who actually run the routes, not a focus group.

I noticed veteran-owned local commercial cleaner; explicitly not a franchise — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Veteran-owned local commercial cleaner; explicitly not a franchise. | Email and phone on contact page"
"Hello Cleaning Services","Unknown","hello@hellocleaningtx.com","(832) 924-7703","Houston","Harris","TX","Residential","https://www.hellocleaningtx.com/","Yes","Email","Quick question for Hello Cleaning Services","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Houston and Harris County because I want real feedback from people who actually run the routes, not a focus group.

I noticed family-owned Houston residential cleaner serving since 2016 — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Family-owned Houston residential cleaner serving since 2016. | Email and phone on homepage"
"Houston Commercial Cleaning","Unknown","grogan@houstoncommercialcleaning.com","(713) 909-4677","Houston","Harris","TX","Commercial","https://www.houstoncommercialcleaning.com/","Yes","Email","Not a sales pitch — feedback ask for Houston Commercial Cleaning","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Houston and Harris County because I want real feedback from people who actually run the routes, not a focus group.

I noticed woman-owned and locally operated commercial cleaner — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Woman-owned and locally operated commercial cleaner. | Email and phone on contact page"
"Houston's #1 Cleaning Specialist LLC","Maria","h1cs@sbcglobal.net","(713) 785-8600","Houston","Harris","TX","Both","https://h1cs.com/","Yes","Email","Running a cleaning company in Houston — 2-minute ask","Hi Maria,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Houston and Harris County because I want real feedback from people who actually run the routes, not a focus group.

I noticed founder-led company established by Maria Hernandez — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Founder-led company established by Maria Hernandez. | Maria Hernandez founder; email on homepage"
"JMS of Houston LLC","Aaron","sales@jmsofhouston.com","(832) 649-1009","Magnolia","Montgomery","TX","Commercial","https://www.jmsofhouston.com/","Yes","Email","Quick question for JMS of Houston LLC","Hi Aaron,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Magnolia and Montgomery County because I want real feedback from people who actually run the routes, not a focus group.

I noticed family-owned janitorial company led by Aaron Chadwick — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Family-owned janitorial company led by Aaron Chadwick. | Aaron Chadwick owner; email on homepage"
"JVS Home Cleaning","Unknown","bookings@jvshomecleaning.com","(832) 516-0381","Houston","Harris","TX","Residential","https://jvshomecleaning.com/","Yes","Email","Not a sales pitch — feedback ask for JVS Home Cleaning","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Houston and Harris County because I want real feedback from people who actually run the routes, not a focus group.

I noticed locally owned Houston house-cleaning company established in 2020 — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Locally owned Houston house-cleaning company established in 2020. | Email and phone on homepage"
"Katy Cleaning Services","Unknown","contact@katycleaning.com","(281) 725-6930","Katy","Harris","TX","Residential","https://www.katycleaning.com/","Yes","Email","Running a cleaning company in Katy — 2-minute ask","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Katy and Harris County because I want real feedback from people who actually run the routes, not a focus group.

I noticed local family-owned Katy cleaner; explicitly not a franchise — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Local family-owned Katy cleaner; explicitly not a franchise. | Email and phone on homepage"
"LM Commercial Cleaning","Laura","laura@laurasmaids.com","(281) 783-4446","Katy","Harris","TX","Commercial","https://www.lmcommercialcleaning.com/","Yes","Email","Quick question for LM Commercial Cleaning","Hi Laura,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Katy and Harris County because I want real feedback from people who actually run the routes, not a focus group.

I noticed katy-based commercial cleaner serving Sugar Land and Pearland — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Katy-based commercial cleaner serving Sugar Land and Pearland. | Laura email and Katy phone on contact"
"Maid U Shine","Unknown","","(713) 505-1613","Houston","Harris","TX","Both","https://www.maidushine.com/","No","Phone","","","Family-owned local residential and commercial cleaning company. | Phone in footer; no public email found"
"MaidPro Houston Central","Sumont","houston.tx@maidpro.com","(713) 338-2887","Houston","Harris","TX","Residential","https://www.maidpro.com/houston-central","Yes","Email","Running a cleaning company in Houston — 2-minute ask","Hi Sumont,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Houston and Harris County because I want real feedback from people who actually run the routes, not a focus group.

I noticed locally owned franchise operated by Sumont Sarma — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Locally owned franchise operated by Sumont Sarma. | Sumont Sarma operator; email on location page"
"Maids & Moore","Unknown","maidsandmoore@gmail.com","(281) 377-9881","The Woodlands","Montgomery","TX","Residential","https://maidsandmoore.com/","Yes","Email","Quick question for Maids & Moore","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in The Woodlands and Montgomery County because I want real feedback from people who actually run the routes, not a focus group.

I noticed long-standing residential cleaner serving The Woodlands and Houston — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Long-standing residential cleaner serving The Woodlands and Houston. | Email and Woodlands phone on homepage"
"Maids by Grace","Unknown","maidsbygrace@gmail.com","(713) 548-6112","Houston","Harris","TX","Residential","https://maidsbygrace.com/","Yes","Email","Not a sales pitch — feedback ask for Maids by Grace","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Houston and Harris County because I want real feedback from people who actually run the routes, not a focus group.

I noticed locally owned eco-conscious Houston cleaner; explicitly not a franchise — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Locally owned eco-conscious Houston cleaner; explicitly not a franchise. | Email and phone on contact page"
"Nova Cleaning","Unknown","info@novacleaning.com","(346) 615-8455","Houston","Harris","TX","Both","https://houstonnovacleaning.com/","Yes","Email","Running a cleaning company in Houston — 2-minute ask","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Houston and Harris County because I want real feedback from people who actually run the routes, not a focus group.

I noticed locally owned faith-driven residential and commercial cleaner — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Locally owned faith-driven residential and commercial cleaner. | Email and Houston phone on homepage"
