"Business Name","Owner Name","Email","Phone","City","County","State","Type","Website","Has Email","Outreach Channel","Subject","Body","Notes"
"Extreme Maids","Unknown","","(407) 613-2077","Orlando","Orange","FL","Residential","https://www.extrememaids.com/orlando","No","Phone","","","House cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Orlando phone in header/footer; online booking only, no public email"
"Her Majesty Cleaning Services","Unknown","","(407) 280-2288","Orlando","Orange","FL","Residential","http://www.hermajestyservices.com/","No","Phone","","","House cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Phone in footer; quote request form, no public email"
"Immaculate Cleaning Service","Richard","richardb@icsoforlando.com","(407) 810-2026","Orlando","Orange","FL","Commercial","http://www.cleaningcfl.com/","Yes","Email","Quick question for Immaculate Cleaning Service","Hi Richard,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Orlando and Orange County because I want real feedback from people who actually run the routes, not a focus group.

I noticed cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; owners... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Family-owned; Richard Branche on about/testimonials; owner email and phone on contact page"
"Maid Brigade of Orlando","Unknown","","(407) 794-7471","Orlando","Orange","FL","Residential","https://orlando.maidbrigade.com/","No","Phone","","","House cleaning service found in the Orlando Google Maps search area; active listing at research time. Local franchise operator; ownership details require enrichment. | Local Maid Brigade franchise; phone on location contact; estimate form, no public email"
"Maid to Clean","Unknown","info@maidtocleanorlando.com","(407) 437-2214","Orlando","Orange","FL","Residential","https://maidtocleanorlando.com/","Yes","Email","Running a cleaning company in Orlando — 2-minute ask","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Orlando and Orange County because I want real feedback from people who actually run the routes, not a focus group.

I noticed house cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","House cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Email and phone on contact page footer"
"MaidPro Orlando","Unknown","eastorlando.fl@maidpro.com","(407) 767-5758","Orlando","Orange","FL","Residential","https://www.maidpro.com/orlando-lakenona","Yes","Email","Quick question for MaidPro Orlando","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Orlando and Orange County because I want real feedback from people who actually run the routes, not a focus group.

I noticed house cleaning service found in the Orlando Google Maps search area; active listing at research time. Local franchise operator; ownership... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","House cleaning service found in the Orlando Google Maps search area; active listing at research time. Local franchise operator; ownership details require enrichment. | Orlando East/Lake Nona franchise; email and phone on MaidPro service-areas footer"
"Merry Maids of Orlando","Bill","office4354@merrymaids.pro","(407) 589-5218","Orlando","Orange","FL","Residential","https://merrymaids.com/home-cleaners-orlando-fl","Yes","Email","Not a sales pitch — feedback ask for Merry Maids of Orlando","Hi Bill,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Orlando and Orange County because I want real feedback from people who actually run the routes, not a focus group.

I noticed house cleaning service found in the Orlando Google Maps search area; active listing at research time. Local franchise operator; ownership... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","House cleaning service found in the Orlando Google Maps search area; active listing at research time. Local franchise operator; ownership details require enrichment. | About page names Bill and CJ Eastman as Orlando franchise founders; office email and local phone in page footer"
"Mop'N Stuff Cleaning Services, LLC","Unknown","","(407) 202-3402","Orlando","Orange","FL","Residential","http://mopnstuff.com/","No","Phone","","","House cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Phone in contact section footer; contact form only, no public email"
"Morgan's Cleaning Service","Unknown","","(407) 625-9202","Orlando","Orange","FL","Residential","http://www.morganscleaningservice.com/","No","Phone","","","House cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Phone in header and contact section; contact form only, no public email"
"Mrs Leitis Services","Unknown","info@leitiservices.com","(407) 819-7058","Orlando","Orange","FL","Residential","https://www.leitiservices.com/","Yes","Email","Not a sales pitch — feedback ask for Mrs Leitis Services","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Orlando and Orange County because I want real feedback from people who actually run the routes, not a focus group.

I noticed house cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","House cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Email on contact page; SMS contact number listed on contact page"
"Mrs. AP Cleaning","Unknown","info@mrsapcleaning.com","(407) 544-9909","Orlando","Orange","FL","Residential","http://www.mrsapcleaning.com/","Yes","Email","Running a cleaning company in Orlando — 2-minute ask","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Orlando and Orange County because I want real feedback from people who actually run the routes, not a focus group.

I noticed house cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","House cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Email and Orlando SMS line on contact page; also lists (561) 305-0544 voice line"
"Nature Cleaning Services","Rosana","","(321) 299-4914","Orlando","Orange","FL","Residential","http://naturecleans.com/","No","Phone","","","House cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | About/testimonials name Rosana and Ronaldo as family owners; call/text on homepage, contact form only"
"Nona Cleaning","Unknown","","(407) 728-8869","Orlando","Orange","FL","Residential","https://www.lakenonacleaning.com/","No","Phone","","","House cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Phone in header, about, and footer; online estimate form, no public email"
"Ruby Red Cleaning","Jenny","hello@rubyredcleaning.com","(321) 348-7474","Orlando","Orange","FL","Residential","https://rubyredcleaning.com/","Yes","Email","Running a cleaning company in Orlando — 2-minute ask","Hi Jenny,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Orlando and Orange County because I want real feedback from people who actually run the routes, not a focus group.

I noticed house cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","House cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Jenny Killingsworth named as owner on about section; email and phone in footer"
"Sab Cleaning Orlando","Unknown","","(407) 970-9280","Orlando","Orange","FL","Residential","https://www.sabcleaning.com/","No","Phone","","","House cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Phone on contact page; estimate form only, no public email"
"Smart Best Cleaning - Orlando FL","Unknown","info@smartbestclean.com","(772) 349-6770","Orlando","Orange","FL","Both","https://smartbestclean.com/","Yes","Email","Not a sales pitch — feedback ask for Smart Best Cleaning - Orlando FL","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Orlando and Orange County because I want real feedback from people who actually run the routes, not a focus group.

I noticed cleaners found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ownership deta... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Cleaners found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Email and phone on contact page footer; serves Orlando FL"
"Smart Cleaning Multiservices LLC","Unknown","","(689) 296-4707","Orlando","Orange","FL","Residential","http://www.smartcleaningmultiservicesllc.com/","No","Phone","","","House cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Phone on homepage header; no public email on site"
"Sparkly Maid Orlando Cleaning Services","Unknown","sparklymaidorlando@gmail.com","(321) 270-9680","Orlando","Orange","FL","Residential","https://www.sparklymaidorlando.com/","Yes","Email","Quick question for Sparkly Maid Orlando Cleaning Services","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Orlando and Orange County because I want real feedback from people who actually run the routes, not a focus group.

I noticed house cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","House cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Business email and phone listed in FAQ/footer section; women-owned, no individual owner name"
"Special Clean Corporation","Unknown","specialclean4@gmail.com","(689) 262-1420","Orlando","Orange","FL","Residential","https://www.specialclean4.com/","Yes","Email","Not a sales pitch — feedback ask for Special Clean Corporation","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Orlando and Orange County because I want real feedback from people who actually run the routes, not a focus group.

I noticed house cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","House cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Email and phone in site contact/footer section"
"Superb Maids Orlando","Unknown","","(407) 547-2798","Orlando","Orange","FL","Residential","http://superbmaidsorlando.com/","No","Phone","","","House cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Call/text number on homepage footer; online booking form, no public email"
"The Maids in Orlando","Magie","","(407) 543-8182","Orlando","Orange","FL","Residential","https://www.maids.com/284/","No","Phone","","","House cleaning service found in the Orlando Google Maps search area; active listing at research time. Local franchise operator; ownership details require enrichment. | Magie Wilson named as owner on location page; local phone throughout site, quote form only"
"Top Cleaning FL","Lily","info@topcleaningfl.com","(407) 536-1686","Orlando","Orange","FL","Residential","https://topcleaningfl.com/","Yes","Email","Running a cleaning company in Orlando — 2-minute ask","Hi Lily,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Orlando and Orange County because I want real feedback from people who actually run the routes, not a focus group.

I noticed house cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","House cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Lily named as owner in reviews section; email and phone on contact page"
"Wholesome House Cleaning Services of Downtown Orlando","Unknown","support@wholesomehousecleaning.com","(321) 516-0292","Orlando","Orange","FL","Residential","https://wholesomehousecleaning.com/downtown-orlando","Yes","Email","Quick question for Wholesome House Cleaning Services of Downtown Orlando","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Orlando and Orange County because I want real feedback from people who actually run the routes, not a focus group.

I noticed house cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ... — that kind of local operation is exactly who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","House cleaning service found in the Orlando Google Maps search area; active listing at research time. Independent/local operator likely; ownership details require enrichment. | Email and phone in contact/footer section; locally owned per homepage"
