"Business Name","Owner Name","Email","Phone","City","County","State","Type","Website","Has Email","Outreach Channel","Subject","Body","Notes"
"Office Pride of Fort Myers-Cape Coral","Bill","billstaggs@officepride.com","(239) 368-1219","Fort Myers","Lee","FL","Commercial","https://www.officepride.com/","Yes","Email","Quick question for Office Pride of Fort Myers-Cape Coral","Hi Bill,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Fort Myers, Cape Coral, and Naples because I want real feedback from people who actually run the routes, not a focus group.

Local franchise covering Naples through Port Charlotte on commercial routes — I'd value hearing how you keep crews and contracts straight day to day.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Local franchisee Bill Staggs"
"Sparklean Cleaning LLC","Unknown","info@sparklean.co","(239) 888-3588","Bonita Springs","Lee","FL","Both","https://sparklean.co/","Yes","Email","Not a sales pitch — feedback ask for Sparklean Cleaning","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Bonita Springs and across Naples to Cape Coral because I want real feedback from people who actually run the routes, not a focus group.

Luxury residential plus commercial and post-construction across five SWFL cities — coordinating those service tiers is a scheduling puzzle.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Bonita Springs HQ; ~97 Birdeye reviews"
"Magnolia Cleaning of SWFL","Unknown","info@magnoliacleaningswfl.com","(239) 450-0751","Naples","Collier","FL","Residential","https://magnoliacleaningswfl.com/","Yes","Email","Running a cleaning company in Naples — 2-minute ask","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Naples and Collier County because I want real feedback from people who actually run the routes, not a focus group.

Naples neighborhoods from Port Royal to Pelican Bay plus Marco — that kind of local residential book is who we're building for.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Naples/Marco residential"
"JK Cleaning Solutions LLC","Unknown","jkcleaningsolutionsllc@gmail.com","(239) 234-3377","Naples","Collier","FL","Both","https://www.jkcs.us/","Yes","Email","Quick question for JK Cleaning Solutions","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Naples and Collier County because I want real feedback from people who actually run the routes, not a focus group.

Family-owned Naples shop with four-plus years on residential and commercial — eco products and flexible scheduling is a rhythm I'd like to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Family-owned; Naples; also (239) 234-9692"
"SGL Janitorial Service, LLC","Scott","scott@sgljanitorial.com","(941) 361-1207","Port Charlotte","Charlotte","FL","Commercial","","Yes","Email","Running a cleaning company in Charlotte County — 2-minute ask","Hi Scott,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Charlotte County and the Port Charlotte corridor because I want real feedback from people who actually run the routes, not a focus group.

You're on Charlotte County's facilities vendor list — local commercial operator feedback from that market matters a lot to us.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Charlotte County vendor list"
"Quality Cleaning Service","Irina","irina@qualitycleaningservicellc.net","(503) 758-3104","Port Charlotte","Charlotte","FL","Both","","Yes","Email","Quick question for Quality Cleaning Service","Hi Irina,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Port Charlotte and Charlotte County because I want real feedback from people who actually run the routes, not a focus group.

Charlotte County vendor listing — curious how you currently track jobs and crews.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Charlotte County vendor list"
"Tru-Clean Surface Care","Troy","troy@forcleancarpets.com","(239) 541-4888","Cape Coral","Lee","FL","Both","https://trucleansurfacecare.com/","Yes","Email","Quick question for Tru-Clean Surface Care","Hi Troy,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Cape Coral and across Lee, Collier, and Charlotte because I want real feedback from people who actually run the routes, not a focus group.

Family-owned floor and surface care spanning three counties since 2006 — specialty scheduling across county lines is a unique ops problem.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Since 2006; Lee/Collier/Charlotte lines; public leadership email"
"Riverwood Home Services","Unknown","riverwoodhomeservices@gmail.com","(941) 628-4164","Port Charlotte","Charlotte","FL","Both","","Yes","Email","Quick question for Riverwood Home Services","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Port Charlotte and Charlotte County because I want real feedback from people who actually run the routes, not a focus group.

Charlotte County vendor listing — curious whether cleaning/scheduling software would help how you already run jobs.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Charlotte County vendor list"
"MJM Home Service","Unknown","mjmhomeservice@gmail.com","(941) 699-6858","Port Charlotte","Charlotte","FL","Both","","Yes","Email","Running a cleaning company in Port Charlotte — 2-minute ask","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Port Charlotte and Charlotte County because I want real feedback from people who actually run the routes, not a focus group.

Port Charlotte home-service shop on the county vendor list — owner-operated feedback from that market matters.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Charlotte County vendor list"
"New View Cleaning Services, Inc.","Julie","julie@newviewinc.com","(941) 955-4060","Port Charlotte","Charlotte","FL","Commercial","","Yes","Email","Not a sales pitch — feedback ask for New View Cleaning Services","Hi Julie,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Charlotte County and the Port Charlotte corridor because I want real feedback from people who actually run the routes, not a focus group.

On Charlotte County's facilities vendor list — commercial cleaning shops like yours are who we're trying to learn from.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Charlotte County vendor"
"At Your Service Cleaning Group, Inc.","Unknown","billing@ayscleaninggroup.com","(941) 360-6796","Port Charlotte","Charlotte","FL","Commercial","","Yes","Email","Quick question for At Your Service Cleaning Group","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Charlotte County because I want real feedback from people who actually run the routes, not a focus group.

Charlotte County facilities vendor — coordinating commercial contracts is the pain point we're trying to solve.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Charlotte County vendor"
"Wonder Maid, LLC","Julien","","(239) 651-8484","Fort Myers","Lee","FL","Both","https://www.wondermaid.com/","No","Phone","","","Owner Julien Boubchir; BBB A+; SWFL since 2001; no public email found"
"Magic Dust Shine and Clean","Gabbie","","(239) 306-2018","Naples","Collier","FL","Residential","https://magicdustshineandclean.com/","No","Website form","","","Owner/manager Gabbie; Collier/Lee/Charlotte; form + phone"
"A-1 Commercial Grade Cleaning LLC","Unknown","","(941) 661-1220","Englewood","Charlotte","FL","Both","https://a-1cleaningnow.com/","No","Phone","","","Sarasota + Charlotte; janitorial + specialty"
"Appgard Services, LLC","Unknown","","(941) 661-9143","Port Charlotte","Charlotte","FL","Both","","No","Phone","","","BBB A+ since 2016; house + post-construction"
"Old Fashion Cleaners LLC","Unknown","","(814) 531-5771","Cape Coral","Lee","FL","Both","","No","Phone","","","BBB A+; Lee County"
"Dustbuster Cleaning Services LLC","Unknown","","(239) 222-1095","Fort Myers","Lee","FL","Commercial","","No","Phone","","","BBB; multi-county janitorial"
"1st Class Maintenance, Inc.","Unknown","","(239) 308-9000","Bonita Springs","Lee","FL","Both","","No","Phone","","","BBB A+; Collier focus"
"Five Star Freedom Vacation Home Services LLC","Unknown","","(239) 367-2858","Naples","Collier","FL","Residential","","No","Phone","","","BBB A+; vacation homes Collier"
"Authentic Maintenance Inc.","Unknown","","(239) 329-1065","Naples","Collier","FL","Both","","No","Phone","","","BBB A+; Collier + Lee"
"Vanguard Cleaning Systems of Southwest Florida","Unknown","","(941) 423-7670","Port Charlotte","Charlotte","FL","Commercial","","No","Phone","","","Local franchise office; distinct from Vanguard Janitorial already contacted"
"MaidThis Cleaning of Cape Coral - Fort Myers","Boyd","","(239) 628-1541","Cape Coral","Lee","FL","Both","https://maidthis.com/cape-coral/","No","Phone","","","BBB phone; local franchisee Boyd; capped franchise"
"Peaks To Palms Pressure Washing LLC","Unknown","","(941) 525-2150","Cape Coral","Lee","FL","Both","","No","Phone","","","BBB A+; multi-county — call-qualify for interior vs exterior-only"
"The Cleaning Authority - Cape Coral","Unknown","","(239) 449-0765","Cape Coral","Lee","FL","Residential","https://www.thecleaningauthority.com/cape-coral/","No","Phone","","","Franchise; phone from official location page; capped"
"Anago Cleaning Systems of Southwest Florida","Unknown","","(239) 237-5475","Fort Myers","Lee","FL","Commercial","https://anagocleaning.com/sw-florida/fort-myers/","No","Phone","","","Franchise; phone from official SWFL page; capped"
"Grime Busters Cape Coral","Unknown","","(239) 231-1353","Cape Coral","Lee","FL","Both","","No","Phone","","","Cape Coral specialty cleaning directory listing"
"Pisco's Cleaning Company","Unknown","","(239) 401-8014","Cape Coral","Lee","FL","Both","","No","Phone","","","Cape Coral residential/commercial listing"
"Babcock Cleaning Services","Unknown","","(941) 229-0153","Punta Gorda","Charlotte","FL","Both","","No","Phone","","","Charlotte-area listing from search synthesis"
"Total Home Cleanings","Unknown","","","Naples","Collier","FL","Both","https://totalhomecleanings.com/","No","Website form","","","22-employee Naples shop; form-only on site — no public email/phone found"
"G & C Universal Cleaning","Unknown","","","Naples","Collier","FL","Both","https://gandccleaning.com/","No","Website form","","","HOA/office/residential; Naples–Cape Coral; form/site only"
"CleanQuest Commercial Cleaning","Unknown","","(239) 351-6231","Naples","Collier","FL","Commercial","","No","Phone","","","Naples commercial; phone from prior public listing research"
"Prime Shine House Cleaning","Unknown","info@primeshinehousecleaning.com","(857) 312-8841","Cape Coral","Lee","FL","Residential","https://www.housecleanprimeshine.com/","Yes","Email","Running a cleaning company in Cape Coral — 2-minute ask","Hi there,

I know your inbox is full, so I'll keep this short.

I'm Chris Kendig with Clean Scheduler. We're building scheduling software specifically for residential and commercial cleaning companies — crew schedules, quotes, payments, the day-to-day stuff that usually lives in texts, spreadsheets, and sticky notes. I'm reaching out to owner-operated shops in Cape Coral, Fort Myers, and Port Charlotte because I want real feedback from people who actually run the routes, not a focus group.

You list Cape Coral through Port Charlotte for house cleaning — coordinating that corridor is exactly the ops problem we're trying to solve.

Would you be open to trying Clean Scheduler for a short stretch and telling me what works and what doesn't? No pitch deck, no hard sell — just your honest take. If after that you decide to stick with it, I'll lock in 10% off your subscription for life on any plan. That offer is my way of saying thank you for the time and the feedback.

If now's a bad time, a one-line ""not interested"" is totally fine. If you're curious, reply to this email or call/text me at (630) 335-7492 and I'll get you set up.","Serves Cape Coral, Punta Gorda, Port Charlotte, Fort Myers, North Fort Myers"
"Clean Keepers","Unknown","","(239) 628-3914","Fort Myers","Lee","FL","Both","","No","Phone","","","Commercial + residential + windows; Fort Myers directory"
"Collier Cleaning Services","Roland","","(239) 278-3340","Fort Myers","Lee","FL","Commercial","","No","Phone","","","Owner Roland Achverria; banks/medical/office commercial"
"Golden Touch House Cleaning Service","Pamela","","(239) 267-6641","Fort Myers","Lee","FL","Residential","","No","Phone","","","Owner Pamela Cassano; Fort Myers residential"
"Maid Brigade of Fort Myers","Unknown","","(239) 985-9154","Fort Myers","Lee","FL","Residential","https://www.maidbrigade.com/","No","Phone","","","Franchise; primary phone from directory; capped"
"Maid To Perfection of Fort Myers","Unknown","","(239) 590-6243","Fort Myers","Lee","FL","Both","","No","Phone","","","Residential + commercial; licensed/insured directory listing"
"MaidPro Fort Myers","Unknown","","(239) 437-5527","Fort Myers","Lee","FL","Residential","","No","Phone","","","Franchise location; capped"
"Molly Maid of Fort Myers","Unknown","","(239) 418-0052","Fort Myers","Lee","FL","Residential","https://www.mollymaid.com/ft-myers","No","Phone","","","Franchise; directory + locality listings; capped"
"Natashia Lewis Cleaning Service","Natashia","","(239) 288-5660","Fort Myers","Lee","FL","Residential","","No","Phone","","","Owner Natashia Lewis; Fort Myers residential"
